telmisartan;painordiscomfortinthearms
jaw
back
orneck;Incidencenotknown;doctor
telmisartan;poundingintheears;Incidencenotknown;doctor
telmisartan;rash;Incidencenotknown;doctor
telmisartan;rednessoftheskin;Incidencenotknown;doctor
telmisartan;slow
fast
orirregularheartbeat;Incidencenotknown;doctor
telmisartan;sweating;Incidencenotknown;doctor
telmisartan;swellingoftheeyelids
face
orlips;Incidencenotknown;doctor
telmisartan;tightnessinthechest;Incidencenotknown;doctor
telmisartan;troublebreathingorswallowing;Incidencenotknown;doctor
telmisartan;troublewithspeakingorwalking;Incidencenotknown;doctor
telmisartan;troublewiththinking;Incidencenotknown;doctor
telmisartan;unusualtirednessorweakness;Incidencenotknown;doctor
telmisartan;unusuallywarmskin;Incidencenotknown;doctor
telmisartan;weaknessorheavinessofthelegs;Incidencenotknown;doctor
telmisartan;weakness
numbness
ortinglinginthearmsorlegs;Incidencenotknown;doctor
telmisartan;weightgain;Incidencenotknown;doctor
telmisartan;Abdominalorstomachpain;Lesscommon;noneed
telmisartan;backpain;Lesscommon;noneed
telmisartan;bloatingorgas;Lesscommon;noneed
telmisartan;changesinappetite;Lesscommon;noneed
telmisartan;coughing;Lesscommon;noneed
telmisartan;diarrhea;Lesscommon;noneed
telmisartan;drymouth;Lesscommon;noneed
telmisartan;earpainorhearingproblems;Lesscommon;noneed
telmisartan;fever;Lesscommon;noneed
telmisartan;generaltirednessorweakness;Lesscommon;noneed
telmisartan;headache;Lesscommon;noneed
telmisartan;heartburn;Lesscommon;noneed
telmisartan;increasedsweating;Lesscommon;noneed
telmisartan;musclepainorspasm;Lesscommon;noneed
telmisartan;nausea;Lesscommon;noneed
telmisartan;nervousness;Lesscommon;noneed
telmisartan;runnyorstuffynose;Lesscommon;noneed
telmisartan;sneezing;Lesscommon;noneed
telmisartan;sorethroat;Lesscommon;noneed
telmisartan;Acidorsourstomach;Incidencenotknown;noneed
telmisartan;belching;Incidencenotknown;noneed
telmisartan;decreasedinterestinsexualintercourse;Incidencenotknown;noneed
telmisartan;difficultywithmoving;Incidencenotknown;noneed
telmisartan;inabilitytohaveorkeepanerection;Incidencenotknown;noneed
telmisartan;indigestion;Incidencenotknown;noneed
telmisartan;jointpain;Incidencenotknown;noneed
telmisartan;lackorlossofstrength;Incidencenotknown;noneed
telmisartan;legcramps;Incidencenotknown;noneed
telmisartan;lossinsexualability
desire
drive
orperformance;Incidencenotknown;noneed
telmisartan;muscleaching;Incidencenotknown;noneed
telmisartan;stomachdiscomfortorupset;Incidencenotknown;noneed
telmisartan;swelling;Incidencenotknown;noneed
telmisartan;weakness;Incidencenotknown;noneedtamoxifen;Anxiety;Lesscommonorrare;doctor
tamoxifen;blistering
peeling
orlooseningoftheskinandmucousmembranes;Lesscommonorrare;doctor
tamoxifen;blurredvision;Lesscommonorrare;doctor
tamoxifen;cataractsintheeyesorothereyeproblems;Lesscommonorrare;doctor
tamoxifen;changeinvaginaldischarge;Lesscommonorrare;doctor
tamoxifen;chestpain;Lesscommonorrare;doctor
tamoxifen;chills;Lesscommonorrare;doctor
tamoxifen;confusion;Lesscommonorrare;doctor
tamoxifen;cough;Lesscommonorrare;doctor
tamoxifen;dizziness;Lesscommonorrare;doctor
tamoxifen;fainting;Lesscommonorrare;doctor
tamoxifen;fastheartbeat;Lesscommonorrare;doctor
tamoxifen;fever;Lesscommonorrare;doctor
tamoxifen;hoarseness;Lesscommonorrare;doctor
tamoxifen;lightheadedness;Lesscommonorrare;doctor
tamoxifen;lowerbackorsidepain;Lesscommonorrare;doctor
tamoxifen;painorfeelingofpressureinthepelvis;Lesscommonorrare;doctor
tamoxifen;painorswellinginthelegs;Lesscommonorrare;doctor
tamoxifen;pain
redness
orswellinginyourarmorleg;Lesscommonorrare;doctor
tamoxifen;painfulordifficulturination;Lesscommonorrare;doctor
tamoxifen;rapidshallowbreathing;Lesscommonorrare;doctor
tamoxifen;shortnessofbreathortroublewithbreathing;Lesscommonorrare;doctor
tamoxifen;skinrashoritchingovertheentirebody;Lesscommonorrare;doctor
tamoxifen;sweating;Lesscommonorrare;doctor
tamoxifen;weaknessorsleepiness;Lesscommonorrare;doctor
tamoxifen;wheezing;Lesscommonorrare;doctor
tamoxifen;vaginalbleeding;Lesscommonorrare;doctor
tamoxifen;yelloweyesorskin;Lesscommonorrare;doctor
tamoxifen;Bloating;Incidencenotknown;doctor
tamoxifen;constipation;Incidencenotknown;doctor
tamoxifen;darkenedurine;Incidencenotknown;doctor
tamoxifen;diarrhea;Incidencenotknown;doctor
tamoxifen;difficultywithbreathing;Incidencenotknown;doctor
tamoxifen;indigestion;Incidencenotknown;doctor
tamoxifen;itching;Incidencenotknown;doctor
tamoxifen;jointormusclepain;Incidencenotknown;doctor
tamoxifen;large
hardskinblisters;Incidencenotknown;doctor
tamoxifen;largehive-likeswellingontheface
eyelids
lips
tongue
throat
hands
legs
feet
andsexorgans;Incidencenotknown;doctor
tamoxifen;lossofappetite;Incidencenotknown;doctor
tamoxifen;nausea;Incidencenotknown;doctor
tamoxifen;paininthestomachorside
possiblyradiatingtotheback;Incidencenotknown;doctor
tamoxifen;red
irritatedeyes;Incidencenotknown;doctor
tamoxifen;redskinlesions
oftenwithapurplecenter;Incidencenotknown;doctor
tamoxifen;sorethroat;Incidencenotknown;doctor
tamoxifen;sores
ulcersorwhitespotsinthemouthoronthelips;Incidencenotknown;doctor
tamoxifen;unusualtirednessorweakness;Incidencenotknown;doctor
tamoxifen;vomiting;Incidencenotknown;doctor
tamoxifen;Absent
missed
orirregularperiods;Morecommon;noneed
tamoxifen;decreaseintheamountofurine;Morecommon;noneed
tamoxifen;feelingofwarmth;Morecommon;noneed
tamoxifen;menstrualchanges;Morecommon;noneed
tamoxifen;noisy
rattlingbreathing;Morecommon;noneed
tamoxifen;rednessoftheface
neck
armsandoccasionally
upperchest;Morecommon;noneed
tamoxifen;skinchanges;Morecommon;noneed
tamoxifen;stoppingofmenstrualbleeding;Morecommon;noneed
tamoxifen;swellingofthefingers
hands
feet
orlowerlegs;Morecommon;noneed
tamoxifen;troubledbreathingatrest;Morecommon;noneed
tamoxifen;weightgainorloss;Morecommon;noneed
tamoxifen;whiteorbrownishvaginaldischarge;Morecommon;noneed
tamoxifen;Abdominalorstomachcramps;Lesscommonorrare;noneed
tamoxifen;black
tarrystools;Lesscommonorrare;noneed
tamoxifen;bleedinggums;Lesscommonorrare;noneed
tamoxifen;bloodintheurineorstools;Lesscommonorrare;noneed
tamoxifen;bluishcolorchangesinskincolor;Lesscommonorrare;noneed
tamoxifen;bonepain;Lesscommonorrare;noneed
tamoxifen;decreasedinterestinsexualintercourse;Lesscommonorrare;noneed
tamoxifen;discouragement;Lesscommonorrare;noneed
tamoxifen;feelingsadorempty;Lesscommonorrare;noneed
tamoxifen;hairlossorthinningofthehair;Lesscommonorrare;noneed
tamoxifen;headache;Lesscommonorrare;noneed
tamoxifen;inabilitytohaveorkeepanerection;Lesscommonorrare;noneed
tamoxifen;irritability;Lesscommonorrare;noneed
tamoxifen;itchinginthegenitalarea;Lesscommonorrare;noneed
tamoxifen;lossofinterestorpleasure;Lesscommonorrare;noneed
tamoxifen;lossinsexualability
desire
drive
orperformance;Lesscommonorrare;noneed
tamoxifen;nauseaorvomiting(mild);Lesscommonorrare;noneed
tamoxifen;pain;Lesscommonorrare;noneed
tamoxifen;pinpointredspotsontheskin;Lesscommonorrare;noneed
tamoxifen;skinrashordryness;Lesscommonorrare;noneed
tamoxifen;stomachorpelvicdiscomfort
aching
orheaviness;Lesscommonorrare;noneed
tamoxifen;swelling;Lesscommonorrare;noneed
tamoxifen;troubleconcentrating;Lesscommonorrare;noneed
tamoxifen;troublewithsleeping;Lesscommonorrare;noneed
tamoxifen;unusualbleedingorbruising;Lesscommonorrare;noneedacyclovir;Pain
swelling
orrednessatplaceofinjection;Morecommon;doctor
acyclovir;Abdominalorstomachpain;Foracyclovirinjectiononly;doctor
acyclovir;decreasedfrequencyofurinationoramountofurine;Foracyclovirinjectiononly;doctor
acyclovir;increasedthirst;Foracyclovirinjectiononly;doctor
acyclovir;lossofappetite;Foracyclovirinjectiononly;doctor
acyclovir;nauseaorvomiting;Foracyclovirinjectiononly;doctor
acyclovir;unusualtirednessorweakness;Foracyclovirinjectiononly;doctor
acyclovir;Black
tarrystools;Lesscommon;doctor
acyclovir;bloodinurineorstools;Lesscommon;doctor
acyclovir;chills
fever
orsorethroat;Lesscommon;doctor
acyclovir;confusion;Lesscommon;doctor
acyclovir;convulsions(seizures);Lesscommon;doctor
acyclovir;hallucinations(seeing
hearing
orfeelingthingsthatarenotthere);Lesscommon;doctor
acyclovir;hives;Lesscommon;doctor
acyclovir;pinpointredspotsonskin;Lesscommon;doctor
acyclovir;trembling;Lesscommon;doctor
acyclovir;unusualbleedingorbruising;Lesscommon;doctor
acyclovir;Bleedingoroozingfrompuncturesitesormucousmembranes(bowel
mouth
nose
orurinarybladder)
continuing;Rare;doctor
acyclovir;blistering
peeling
orlooseningofskin;Rare;doctor
acyclovir;bluishcoloring
especiallyofthehandsandfeet;Rare;doctor
acyclovir;blurredvision;Rare;doctor
acyclovir;bruisingattheplaceofinjection;Rare;doctor
acyclovir;changesinfacialskincolor;Rare;doctor
acyclovir;changesinvision;Rare;doctor
acyclovir;clumsiness;Rare;doctor
acyclovir;coughing;Rare;doctor
acyclovir;decreasedconsciousness;Rare;doctor
acyclovir;difficultyinbreathingorswallowing;Rare;doctor
acyclovir;dizzinessorfeelingfaint
severe;Rare;doctor
acyclovir;fastheartbeat;Rare;doctor
acyclovir;irritability;Rare;doctor
acyclovir;itchingorskinrash;Rare;doctor
acyclovir;largehive-likeswellingonface
eyelids
lips
tongue
throat
hands
legs
feet
sexorgans;Rare;doctor
acyclovir;moodormentalchanges;Rare;doctor
acyclovir;musclecramps
pain
orweakness;Rare;doctor
acyclovir;paleskin;Rare;doctor
acyclovir;redorirritatedeyes;Rare;doctor
acyclovir;senseofagitationoruneasiness;Rare;doctor
acyclovir;shakinessandunsteadywalk;Rare;doctor
acyclovir;sores
ulcers
orwhitespotsinmouthoronlips;Rare;doctor
acyclovir;swellingofeyelids
face
feet
hands
lowerlegsorlips;Rare;doctor
acyclovir;swollen
painful
ortenderlymphnodes(glands)inneck
armpit
orgroin;Rare;doctor
acyclovir;unsteadinessorotherproblemswithmusclecontrolorcoordination;Rare;doctor
acyclovir;yelloweyesorskin;Rare;doctor
acyclovir;Generalfeelingofdiscomfortorillness;Morecommon;noneed
acyclovir;Diarrhea;Especiallyseenwithhighdoses;noneed
acyclovir;headache;Especiallyseenwithhighdoses;noneed
acyclovir;Burning
prickling
ortinglingsensations;Lesscommon;noneed
acyclovir;drowsiness;Lesscommon;noneed
acyclovir;lossofhair;Lesscommon;noneedsaxagliptin;Anxiety;Morecommon;doctor
saxagliptin;bladderpain;Morecommon;doctor
saxagliptin;bloatingorswellingoftheface
arms
hands
lowerlegs
orfeet;Morecommon;doctor
saxagliptin;bloodyorcloudyurine;Morecommon;doctor
saxagliptin;blurredvision;Morecommon;doctor
saxagliptin;bodyachesorpain;Morecommon;doctor
saxagliptin;chills;Morecommon;doctor
saxagliptin;coldsweats;Morecommon;doctor
saxagliptin;confusion;Morecommon;doctor
saxagliptin;cool
paleskin;Morecommon;doctor
saxagliptin;cough;Morecommon;doctor
saxagliptin;depression;Morecommon;doctor
saxagliptin;difficult
burning
orpainfulurination;Morecommon;doctor
saxagliptin;difficultywithbreathing;Morecommon;doctor
saxagliptin;dizziness;Morecommon;doctor
saxagliptin;earcongestion;Morecommon;doctor
saxagliptin;fastheartbeat;Morecommon;doctor
saxagliptin;fever;Morecommon;doctor
saxagliptin;frequenturgetourinate;Morecommon;doctor
saxagliptin;headache;Morecommon;doctor
saxagliptin;increasedhunger;Morecommon;doctor
saxagliptin;lossofvoice;Morecommon;doctor
saxagliptin;lowerbackorsidepain;Morecommon;doctor
saxagliptin;nasalcongestion;Morecommon;doctor
saxagliptin;nausea;Morecommon;doctor
saxagliptin;nightmares;Morecommon;doctor
saxagliptin;rapidweightgain;Morecommon;doctor
saxagliptin;runnynose;Morecommon;doctor
saxagliptin;seizures;Morecommon;doctor
saxagliptin;shakiness;Morecommon;doctor
saxagliptin;slurredspeech;Morecommon;doctor
saxagliptin;sneezing;Morecommon;doctor
saxagliptin;sorethroat;Morecommon;doctor
saxagliptin;tinglingofthehandsorfeet;Morecommon;doctor
saxagliptin;unusualtirednessorweakness;Morecommon;doctor
saxagliptin;unusualweightgainorloss;Morecommon;doctor
saxagliptin;Chestpain;Incidencenotknown;doctor
saxagliptin;constipation;Incidencenotknown;doctor
saxagliptin;darkenedurine;Incidencenotknown;doctor
saxagliptin;decreasedurineoutput;Incidencenotknown;doctor
saxagliptin;difficultywithswallowing;Incidencenotknown;doctor
saxagliptin;dilatedneckveins;Incidencenotknown;doctor
saxagliptin;extremefatigue;Incidencenotknown;doctor
saxagliptin;flakingorpeelingoftheskin;Incidencenotknown;doctor
saxagliptin;hivesorskinrash;Incidencenotknown;doctor
saxagliptin;indigestion;Incidencenotknown;doctor
saxagliptin;irregularbreathing;Incidencenotknown;doctor
saxagliptin;irregularheartbeat;Incidencenotknown;doctor
saxagliptin;large
hardskinblisters;Incidencenotknown;doctor
saxagliptin;large
hive-likeswellingontheface
eyelids
lips
tongue
throat
hands
legs
feet
orsexorgans;Incidencenotknown;doctor
saxagliptin;lossofappetite;Incidencenotknown;doctor
saxagliptin;painsinthestomach
side
orabdomen
possiblyradiatingtotheback;Incidencenotknown;doctor
saxagliptin;puffinessorswellingoftheeyelidsoraroundtheeyes
face
lips
ortongue;Incidencenotknown;doctor
saxagliptin;severejointpain;Incidencenotknown;doctor
saxagliptin;swellingofface
fingers
feet
orlowerleg;Incidencenotknown;doctor
saxagliptin;tightnessinthechest;Incidencenotknown;doctor
saxagliptin;troubledbreathing;Incidencenotknown;doctor
saxagliptin;vomiting;Incidencenotknown;doctor
saxagliptin;weightgain;Incidencenotknown;doctor
saxagliptin;yelloweyesorskin;Incidencenotknown;doctor
saxagliptin;Diarrhea;Lesscommon;noneed
saxagliptin;painortendernessaroundtheeyesandcheekbones;Lesscommon;noneed
saxagliptin;rednessoftheskin;Lesscommon;noneed
saxagliptin;weakness;Lesscommon;noneed
saxagliptin;welts;Lesscommon;noneedmetipranolol;Bloodynose;Incidencenotdetermined;doctor
metipranolol;blurredvision;Incidencenotdetermined;doctor
metipranolol;burning
dry
oritchingeyes;Incidencenotdetermined;doctor
metipranolol;changesinvision;Incidencenotdetermined;doctor
metipranolol;chestpainordiscomfort;Incidencenotdetermined;doctor
metipranolol;coughproducingmucus;Incidencenotdetermined;doctor
metipranolol;difficultorlaboredbreathing;Incidencenotdetermined;doctor
metipranolol;difficultyinmoving;Incidencenotdetermined;doctor
